Amplitude,AndersonDarling,Autocor_length,Beyond1Std,CAR_mean,CAR_sigma,CAR_tau,Color,Con,Eta_color,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Q31_color,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonJ,StetsonK,StetsonK_AC,StetsonL,Class
1.1755,1,1,0.252326784,-0.557542844,-0.192116214,5.276194053,0.126798815,0,2043.189525,3787.908176,0.110091743,0.195898543,0.29843497,0.441446303,0.694549379,0.121566415,0.008860372,0.045792262,0.046707518,-0.158165172,0.415359061,-0.583109359,0.114259551,0.034839095,0.052796358,0.023465043,0.700388886,1.460095205,-0.335954399,0.114333423,0.017581714,0.034388859,0.015473778,-0.972350634,0.107400972,1.15761804,-5.07e-05,330.2503952,-2.94170424,-0.189202631,0.27,0.688728025,-0.033333333,-0.821634452,-0.628348593,371.7072336,0.42738719,0.079041302,1.84995724,0.546,0.6665,0.056802917,-0.13627206,0.13647,2.022920916,0.556578181,0.18773188,0.682277008,0.642946782,0.13853272,3
1.1215,1,1,0.26450999,-303.4320917,-3.557498814,0.01075218,0.003721436,0.000953289,4897.293688,969.8245907,0.109717868,0.194357367,0.290282132,0.445141066,0.668965517,0.103566532,0.012727025,0.021179969,0.006325303,2.220209183,1.005218851,0.77818796,0.098233299,0.022380571,0.029408673,0.02458421,1.922036259,2.217477188,1.388940706,0.095772385,0.0191524,0.035607335,0.004177842,-2.080637921,-0.137553069,-0.476329382,3.77e-05,105.9558331,-3.262556613,-0.14954531,0.233,0.705042816,-0.033333333,-0.754612546,-0.490467405,0.070405731,0.546070705,0.051341968,1.941172222,0.462,0.559,0.044112666,-0.672165407,0.127303,3.128713053,0.487900039,0.224756139,0.503619641,0.634630357,0.071392253,3
0.1795,1,1,0.18490246,-2.049027648,-0.02840841,2.764271073,0.398026599,0.001699235,3619.477201,2234.361054,0.113821138,0.195121951,0.280487805,0.398373984,0.638211382,0.01844056,0.002491502,0.010243383,0.002423176,1.96324528,2.349331914,0.706180549,0.017371856,0.006267243,0.005432382,0.006876059,-0.22793198,-1.853652933,0.384339457,0.016242172,0.004686724,0.00236586,0.005769122,0.861296696,1.503521605,-0.118700149,-1.54e-05,43.6685774,-5.664067854,-0.014869506,0.034,0.899067006,-0.033333333,-0.132498236,-0.043401553,1.000188972,0.154394383,0.044506921,2.025822413,0.0685,0.0705,0.064644463,-0.512720764,0.115567,10.83290388,0.084221892,0.158572809,0.722254539,0.586942783,0.08271221,3
0.3255,1,1,0.155612245,-2.432067997,-0.040066136,2.048139399,0.450420217,0.001703578,2065.824074,1661.662092,0.096280088,0.172866521,0.260393873,0.387308534,0.630196937,0.033720292,0.005902557,0.010101709,0.002574125,-0.385101889,-2.45312609,-2.6149873,0.031929781,0.008989495,0.008267045,0.016744127,-1.204219082,-0.245499263,-1.407632082,0.029958321,0.010647243,0.009509732,0.015979336,1.234369113,1.972625313,-0.073195983,1.32e-05,56.2622309,-4.981214286,-0.033334635,0.0595,0.887755102,0.033333333,-0.251911469,-0.09195171,0.476729087,0.43998759,0.056315809,1.954403277,0.119,0.1305,0.043374103,-2.119607667,0.106458,14.52399072,0.166046962,0.040897678,0.724156335,0.608648141,0.027443725,3
0.1155,1,1,0.205128205,-0.328732116,0.009129383,19.02914113,-0.431734665,0,1841.036882,558.1471074,0.109756098,0.213414634,0.329268293,0.469512195,0.695121951,0.020875726,0.01205494,0.006401397,0.00197285,-1.8107609,-1.964679409,-1.155772059,0.015278486,0.007345049,0.004380068,0.003212432,-2.146955333,0.069429661,0.673462969,0.012422604,0.005522646,0.006822206,0.001282199,-0.704519845,0.063904993,-1.66393413,-1.8e-05,8.688524592,-6.255489832,-0.00897204,0.027,0.861184792,0.033333333,-0.057028754,-0.026198083,3245.629889,1.07e-09,0.129640924,1.668888508,0.0545,0.075,0.129640924,0.841364819,0.125717,6.799052464,0.056124503,-0.01062385,0.719685212,0.693720132,-0.007753969,3
0.13775,1,1,0.189349112,-0.329164378,0.005042288,17.58395569,0.313706002,0,11293.93363,4143.340903,0.112299465,0.192513369,0.294117647,0.454545455,0.673796791,0.012461085,0.004716364,0.003309296,0.004257958,-1.963712153,-0.536895393,-0.139303761,0.012548459,0.001901732,0.004794506,0.004010553,-1.333108929,0.604413763,1.21903252,0.012702892,0.001070886,0.001090379,0.000865456,0.408337468,0.310088991,2.23790845,1.55e-06,43.2437061,-5.788011834,-0.011294952,0.028,0.853761623,0.033333333,-0.080898876,-0.032324978,0.189502715,0.917389191,0.050099649,2.048887483,0.0555,0.07,0.042179932,-0.954279836,0.106701,7.211328933,0.065375318,0.009076036,0.763961619,0.591388901,0.006524323,3
0.538,1,1,0.205631399,-0.161760976,-0.013212965,29.27851508,-0.284267923,0,21850.92501,1835.30972,0.093081761,0.177358491,0.274213836,0.405031447,0.665408805,0.093052592,0.03381535,0.024439299,0.012291544,1.0201842,2.144187472,2.582742467,0.044477239,0.001842999,0.01875889,0.007497158,0.32741417,0.283475149,-0.039920876,0.045919388,0.008802927,0.007195447,0.004692791,0.008216444,-0.022334851,-0.170425048,-8.68e-06,72.80581606,-4.73612116,-0.051466061,0.109,0.755972696,-0.1,-0.28990573,-0.168414363,0.997258373,6.35e-09,0.084377202,1.894592004,0.21725,0.233,0.047263428,-0.735399979,0.107557,3.743270204,0.243749502,0.337946798,0.77413333,0.71456457,0.230541829,3
0.3565,1,1,0.194158076,-2.857121166,-0.064953843,1.628218074,-0.289039887,0,5681.060488,1668.199791,0.116465863,0.200803213,0.303212851,0.4437751,0.656626506,0.035128487,0.019339453,0.008863002,0.004873888,-0.219152395,-1.950772489,1.023600945,0.032501232,0.014039871,0.00281816,0.010797531,-2.796566838,-1.012147769,-0.221204661,0.035011228,0.013576455,0.008767231,0.010933015,-1.030556653,0.284071904,-0.031614546,3.69e-06,59.25672203,-4.652016323,-0.037146417,0.0735,0.865120275,-0.3,-0.268637532,-0.106683805,0.056284121,0.552458311,0.061241152,1.91867548,0.15025,0.176,0.036737339,-0.075099919,0.107557,7.640667354,0.17280574,0.169667921,0.770175756,0.66236785,0.127264429,3
0.6185,1,1,0.224749773,-3.11546648,-0.167971459,1.266149117,0.264167464,0,7160.952239,871.0053071,0.094257855,0.186348862,0.296858072,0.432286024,0.685807151,0.059868318,0.025894253,0.024652236,0.018649215,-0.855746813,-1.681933848,0.619638887,0.055044886,0.030120123,0.014108278,0.015117757,-0.399764462,0.062534284,-2.022000764,0.051984465,0.018780534,0.032814533,0.013419097,-1.661783697,-1.279616286,-1.019866608,3.8e-07,83.85914925,-3.944645132,-0.074677194,0.134,0.763421292,0.033333333,-0.35927236,-0.233198585,0.059356675,0.79003219,0.055469067,1.947900476,0.2725,0.35,0.036925173,-0.165888344,0.125717,4.008833411,0.294575028,0.06816115,0.657974834,0.711757421,0.013468934,3
0.635,1,1,0.224525043,-3702.492344,4.69785112,0.001067969,-0.082465859,0.000865052,8405.048087,2686.807085,0.09664293,0.184130214,0.282807731,0.427263479,0.688708037,0.067702018,0.02471346,0.001972144,0.00333726,0.854707901,0.462228852,0.514892608,0.058919166,0.017972183,0.01537431,0.013709937,-2.959856143,-2.969227243,-0.000778777,0.059990557,0.011233993,0.008203683,0.008833484,-0.361714722,1.671863028,1.62976196,2.15e-05,122.6229508,-3.954146805,-0.078117674,0.1385,0.787564767,0.033333333,-0.477852519,-0.249524051,0.048496971,0.111071824,0.054522882,2.008013113,0.27675,0.35125,0.036618029,-0.779771987,0.109664,4.794679146,0.308888753,0.183898667,0.72470836,0.711694733,0.067269759,3
0.5025,1,1,0.185185185,-130.3897788,-0.366007474,0.03992092,0.468436011,0,7401.170608,1535.847018,0.087719298,0.152046784,0.255847953,0.400584795,0.653508772,0.061039539,0.017351533,0.010665387,0.004882786,0.219140005,1.358232355,2.784528811,0.047800625,0.014193924,0.008993685,0.001841662,-1.735951821,1.077202691,-0.945688328,0.046444152,0.017505149,0.013692553,0.008043631,0.459535292,1.285050368,1.712261014,1.92e-05,75.88747486,-5.205279931,-0.045277534,0.087,0.853574505,-0.033333333,-0.32453775,-0.13174114,0.994644085,0.000327978,0.066404766,2.022263253,0.175,0.219,0.049857839,-0.951459704,0.107557,7.595931345,0.235682238,0.325191394,0.707457062,0.588424318,0.17192017,3
0.49425,0.999999999,13,0.307618129,-0.062858034,-0.035134991,100.0367099,2.203610275,0.028985507,150.7555689,17.50179462,0.167874396,0.297101449,0.40821256,0.547101449,0.734299517,0.161467222,0.019490551,0.010119978,0.011777821,1.4778078,-0.293518179,0.076865488,0.141858771,0.008797014,0.013683519,0.017848281,-0.655397093,-0.531177237,0.499318983,0.138355835,0.016687316,0.019641637,0.029950352,-0.471114923,-1.916369122,-0.830137227,5.03e-05,8.916478554,-6.288110897,-0.039816163,0.167,0.519768563,-0.166666667,-0.164200477,-0.131742243,126.2809663,7.63e-42,0.168164286,1.664825157,0.338,0.1335,0.216765706,0.360218068,9.484326,0.346133356,0.25036845,14.63047329,0.748621436,0.748511796,8.428179003,1
0.491,1,1,0.2115548,-3.30656151,-0.082001276,1.381063358,-0.594329302,0.000851064,1799.954278,1231.102549,0.118911175,0.217765043,0.320916905,0.464183381,0.699140401,0.046276454,0.016608432,0.006479326,0.015460841,-0.996443789,-0.798043809,-2.265935759,0.044827523,0.006327313,0.012121547,0.008083007,-1.472110419,-0.297668385,-0.797045725,0.041879955,0.028416155,0.015226175,0.016212713,-2.158811367,-2.596281987,-1.072244013,2.3e-05,66.27847233,-4.566570943,-0.051367965,0.113,0.841121495,0.1,-0.322022767,-0.152802102,0.065566058,0.743353353,0.051350924,2.039741127,0.225,0.365,0.044703487,0.085274936,0.107557,5.565851499,0.234575457,-0.003618658,0.7484079,0.697159395,-0.002515488,3
0.9455,1,1,0.228367529,-0.024806062,-0.01145884,139.2643235,-0.656770113,0,2960.739357,1863.041655,0.111372549,0.211764706,0.322352941,0.469803922,0.703529412,0.084076453,0.022903658,0.055792159,0.028878479,-0.818116992,-1.991355969,-1.714304113,0.083766028,0.009769156,0.013882308,0.017029628,-0.48080603,0.542149504,-0.961087104,0.085606625,0.016851855,0.025236469,0.022863138,-1.298042643,-1.243541004,-0.147698638,3.31e-05,119.3737769,-3.454599465,-0.123967215,0.205,0.774308653,-0.1,-0.675722543,-0.36849711,0.279729279,0.806185773,0.048640803,1.947652616,0.41,0.692,0.04231608,-0.503838226,0.115567,3.951243938,0.428257075,0.163979837,0.760140723,0.673053634,0.105204697,3
0.1725,1,1,0.193493151,-165.2171883,-0.282723504,0.033071931,0.386270007,0.000857633,7406.410056,2025.117533,0.116,0.212,0.32,0.452,0.688,0.02750427,0.010536628,0.009149856,0.009424112,-0.17490164,-1.195799971,-0.504713999,0.017434609,0.004789229,0.005877345,0.003591667,1.647228104,-1.419728929,-1.13070001,0.015719326,0.007864867,0.007362301,0.001292754,-1.207625698,-2.243763771,-1.162392981,1.84e-06,38.89173934,-5.46405137,-0.015427359,0.039,0.872431507,-0.1,-0.120740198,-0.045804324,0.997193988,2.18e-05,0.071023524,1.805516018,0.08,0.082,0.041760211,-0.541163352,0.109664,7.399117428,0.08429588,0.375557719,0.760945399,0.666346985,0.268103626,3
0.4705,1,1,0.32791587,-163.6854963,1.8798275,0.028284894,0.169176883,0,303.0524473,848.5568184,0.189189189,0.319410319,0.454545455,0.604422604,0.815724816,0.238027012,0.114894592,0.074350351,0.029831124,-2.626707779,-1.944858147,-0.896910541,0.044191335,0.001360945,0.010063134,0.009743217,0.152240431,1.953029724,2.219953836,0.042431611,0.013787276,0.015226287,0.012437062,-0.606009744,-0.125477371,-1.20551867,4.09e-06,85.27131782,-4.62982696,-0.058581577,0.1735,0.659655832,-0.166666667,-0.318484551,-0.177748663,0.550275961,1.2e-82,0.17535754,0.945536209,0.37125,0.212,0.03190194,-0.601064806,0.240845,1.381924333,0.271222563,1.769372334,0.731456181,0.798116824,0.980425509,4
0.1235,1,1,0.204424779,-0.343658478,0.008126416,17.56690272,-0.401330834,0.000886525,1748.879402,748.2228474,0.12,0.217142857,0.337142857,0.497142857,0.702857143,0.031146067,0.012778458,0.011319913,0.001218269,-1.095458109,0.30656159,-0.553327531,0.013888823,0.003215669,0.001684694,0.003334409,-0.350066521,-0.57173648,0.459496729,0.01214307,0.001782102,0.002076865,0.003837379,0.485535717,-0.22134595,2.199206846,-1.04e-05,18.68173258,-6.037015044,-0.010067001,0.029,0.852212389,0.1,-0.063544597,-0.028959126,0.997182588,8.98e-10,0.077335731,1.85394156,0.059,0.07325,0.087298821,0.511827256,0.126007,5.794248784,0.060774636,0.175281815,0.742902526,0.611144421,0.125133895,3
0.51875,1,1,0.375111907,-104.082787,1.809948146,0.048865112,0.021949597,0,1133.84074,339.9724762,0.148309706,0.290076336,0.446019629,0.615049073,0.822246456,0.292412127,0.118289261,0.102476815,0.049705534,0.226028861,0.459739232,-2.540651968,0.051705084,0.013928625,0.011536804,0.015123988,2.011820196,-0.213698611,1.122127293,0.04514737,0.005133716,0.006655591,0.009207434,0.228502072,1.081663896,-0.354902687,-2.98e-06,39.09604521,-5.08601701,-0.058008112,0.172,0.66427932,-0.033333333,-0.322497008,-0.182887914,0.508415245,9.96e-116,0.173857088,0.741442851,0.41,0.1855,0.055932181,-0.580358479,0.105151,0.453902732,0.295030245,3.913474233,0.758835608,0.841318216,2.390397691,4
0.8215,1,1,0.218666667,-4.099778461,-0.233461004,0.87775583,-0.163605967,0.000890472,15636.17702,2957.437649,0.114541024,0.200649878,0.301380991,0.437855402,0.665312754,0.091967792,0.006044026,0.020410375,0.016193711,1.538234336,1.236259475,1.837648115,0.078461833,0.01045394,0.012678502,0.014027098,-0.298088111,-0.194111044,-1.629670799,0.080182635,0.018295685,0.012750109,0.021863445,2.02359601,1.752174045,1.310369538,3.68e-05,171.847013,-3.598604444,-0.107712225,0.182,0.811555556,0.1,-0.635191931,-0.344914542,362.9155988,0.037227088,0.067910129,1.896599457,0.373,0.497,0.070409346,-0.382742258,0.116261,4.118184953,0.387613692,0.147579451,0.756515279,0.71251972,0.102766845,3
0.4565,1,1,0.23538961,-0.783791612,-0.096249543,4.963478473,0.118853676,0.009771987,3606.513815,18261.26281,0.140988372,0.226744186,0.350290698,0.520348837,0.716569767,0.063307151,0.020509975,0.028020548,0.017204787,-0.855683651,0.320602567,1.15572178,0.057981636,0.021735261,0.005725235,0.01661869,-0.100197896,-2.082705607,-0.268860047,0.060066807,0.004901312,0.013202951,0.002374666,-1.722574875,-1.564561438,-0.728344261,8.18e-06,141.4686824,-3.890332792,-0.057670062,0.1215,0.647727273,-0.1,-0.307573016,-0.177823727,0.113316855,0.406374757,0.071769346,1.819555429,0.24075,0.3585,0.064339113,-1.254668836,0.861679,3.756480389,0.224355733,0.312363327,0.5413979,0.57714867,0.039706628,2
0.81175,1,1,0.213768116,-3.59604369,-0.185958372,0.999108261,-0.081121374,0.000907441,4963.080453,908.5133958,0.088576159,0.17218543,0.264900662,0.393211921,0.653145695,0.079035664,0.014744233,0.03917409,0.027105824,-0.06957123,-0.180766293,-0.416096536,0.074647789,0.015443957,0.010611677,0.020752408,-0.323463219,0.209938953,-0.720215811,0.074374248,0.015309351,0.023801887,0.032344027,-1.816395316,0.477154931,-0.912493317,1.87e-05,75.56959179,-3.592836957,-0.103581572,0.159,0.801630435,-0.1,-0.592121805,-0.337477301,0.051118572,0.280658037,0.050160847,1.972358711,0.31925,0.4615,0.047460648,-0.61601104,0.115613,4.137096042,0.372151701,0.118619755,0.656598851,0.691531576,0.030911594,3
0.162,1,1,0.181898067,-0.124546099,0.00392681,45.22880472,0.444231947,0,4229.246925,2411.306789,0.115555556,0.217777778,0.328888889,0.475555556,0.706666667,0.018664256,0.003004186,0.008583138,0.001311238,-0.665002941,-0.239068805,0.282968251,0.016739936,0.00558742,0.004378783,0.002568342,1.690619685,2.606339172,1.423262323,0.015597596,0.001744538,0.007262237,0.005713082,1.75096802,1.60111588,0.861007709,-1.99e-06,31.70254402,-5.633071178,-0.01476797,0.037,0.883128295,0.1,-0.104758523,-0.039950284,368.8215783,0.170902145,0.05120082,2.001027305,0.074,0.0815,0.042144599,-0.853276169,0.123114,9.315441067,0.083189026,0.101437393,0.746891324,0.506336533,0.063649492,3
0.481,1,1,0.375851996,-131.4607014,1.880495521,0.035529591,0.05848822,0,2362.265169,603.3661752,0.185230024,0.332929782,0.474576271,0.65496368,0.86440678,0.257894914,0.121103826,0.091961616,0.048695975,-0.987521142,1.439803218,0.339369618,0.049147176,0.019811133,0.016668796,0.011868972,0.014844571,2.131598332,1.552863189,0.038586376,0.009800404,0.015090778,0.010912648,0.282973027,-1.254652666,-0.685701241,1.48e-05,71.05943152,-4.670744888,-0.059275907,0.184,0.636806232,0.033333333,-0.33780567,-0.178749188,0.570905296,1.1e-91,0.184254355,0.811468118,0.3925,0.22425,0.044050605,-0.617068376,0.240845,0.650788347,0.276862642,1.769565202,0.718203471,0.784928388,1.070214934,4
0.884,1,1,0.231617647,-0.970863159,-0.118203403,3.628228917,-0.729511928,0.00092081,12460.14827,1153.625103,0.096997691,0.187836798,0.288683603,0.441878368,0.679753657,0.081553408,0.024137784,0.012821229,0.008664395,-0.729453284,-1.265078064,-2.017728066,0.077731101,0.009106716,0.01798769,0.01724379,0.842120064,-0.100656776,-1.075202155,0.07939934,0.028885958,0.036440977,0.025896533,1.120786695,0.128189126,0.314551052,-2.03e-05,119.1066999,-3.522513787,-0.113236962,0.188,0.747242647,-0.033333333,-0.576280781,-0.367676196,0.070614069,0.696888535,0.06441872,1.940739276,0.37425,0.6065,0.052155993,-0.314986464,0.128009,2.863314086,0.398878759,0.144402174,0.691660334,0.699377828,0.113863662,3
0.8395,1,1,0.19287576,-2.562942106,-0.141666503,1.520319846,0.041756429,0.000870322,10402.05854,2615.006259,0.105901374,0.186742118,0.280517381,0.425222312,0.629749394,0.083670564,0.032396377,0.027458618,0.036056815,0.552081871,0.778201589,0.203098813,0.08234957,0.020399444,0.015429883,0.010259255,-1.63036513,-1.602370939,0.68416264,0.076266172,0.017583993,0.017893996,0.020579164,-0.668738261,1.350372129,-1.045113851,2.05e-05,169.7847516,-3.896491746,-0.101085576,0.172,0.778453519,0.3,-0.575403016,-0.321632865,0.075099452,0.173980472,0.055994424,2.069183964,0.346,0.38,0.050470137,-1.130986101,0.109699,4.860929328,0.393879111,0.302759226,0.746499721,0.569037526,0.168279705,3
0.58375,0.999917385,9,0.334626576,-0.083679683,-0.048928099,71.83014256,2.069206596,0.015549077,25.24634541,27.41282891,0.14679803,0.264039409,0.396059113,0.55270936,0.809852217,0.279849864,0.033761964,0.020106325,0.020972096,1.691745973,0.105488025,1.025093604,0.145057233,0.011096875,0.006957746,0.015303151,0.883496986,0.228287495,0.885184372,0.128959832,0.04188909,0.005782215,0.009183659,0.528065191,1.015506622,0.489795694,-2.35e-05,11.62790698,-6.010723569,-0.050596421,0.198,0.454898157,-0.233333333,-0.168306922,-0.169307756,117.5241853,1.11e-90,0.196481776,1.198417472,0.4,0.394,0.125100517,-0.07891758,9.520336,-0.178301569,0.304121103,2.798233671,0.764652931,0.822524839,1.793761017,1
0.44125,1,1,0.221254355,-1.283316303,-0.033834078,3.422653909,0.398686463,0,11502.67907,1198.326629,0.089230769,0.176923077,0.275384615,0.412307692,0.681538462,0.048049072,0.009580007,0.025533332,0.022951078,-1.788580037,-1.522825461,-0.511058234,0.042918552,0.013639092,0.015893542,0.014731821,1.864604031,2.658537143,2.013249671,0.041516589,0.005721337,0.006687969,0.01384076,-0.003175034,1.861479923,0.528381714,1.07e-05,50.28973507,-4.392347561,-0.045979597,0.089,0.776132404,0.166666667,-0.256602914,-0.147996357,0.997258373,0.005720967,0.054782189,1.910404328,0.179,0.202,0.037717118,-0.367605253,0.11765,3.824471165,0.20195837,0.061882762,0.773788568,0.651238844,0.036619618,3
0.35525,1,1,0.176074136,-215.1147639,-0.878772559,0.024407011,-0.067673533,0.000843882,7153.232603,1243.449,0.098121086,0.194154489,0.296450939,0.425887265,0.653444676,0.037011738,0.002119381,0.007265526,0.008062392,-2.922221884,-2.48140415,-0.037515841,0.038104435,0.008253979,0.008489667,0.010095783,-0.277940112,0.879914499,-1.44329902,0.037663631,0.008118701,0.008617588,0.015893643,-0.299334928,-0.287661455,-2.500437403,5.59e-06,39.13141825,-5.25030834,-0.032406133,0.069,0.835720303,0.033333333,-0.206573667,-0.091534493,0.383833063,0.077542301,0.059318777,1.917619192,0.1425,0.157,0.039453041,-1.623244861,0.107118,8.024058256,0.17014219,0.396255291,0.520271892,0.626039356,0.079555628,3
1.428,1,8,0.325779037,-0.032125703,-0.08832652,216.708831,1.220861285,0.012298959,14.91524336,0.610136728,0.202156334,0.357720447,0.497882172,0.661532538,0.816326531,0.960027276,0.01458848,0.108221573,0.006764321,0.808607017,-0.461709593,-0.201466405,0.255607313,0.019215356,0.026487712,0.026863499,0.61566361,0.981696856,0.655122706,0.209270886,0.176439717,0.038687652,0.052922117,1.471083481,1.171374126,0.517685617,0.000144414,4.971376922,-6.961923513,-0.117227812,0.624,0.295561851,0.233333333,-0.374541866,-0.366084015,108.1128274,5.73e-154,0.204559424,0.624413324,1.2925,0.4345,0.090235413,0.446002589,7.581522,-0.681436859,0.81613106,51.86557226,0.8028016,0.798929099,37.14326647,1
0.264,1,1,0.182130584,-8.734760149,-1.71e-08,0.595146826,0.398406143,0,6097.009494,2048.348556,0.086956522,0.163682864,0.248081841,0.37084399,0.606138107,0.023858318,0.013117648,0.009521706,0.004914458,1.886576555,-0.412333922,1.308391618,0.024781787,0.007371493,0.006019252,0.008263256,-0.260781728,-1.540592526,-0.786781978,0.023483978,0.010418654,0.003408268,0.012564629,1.798955307,2.107122679,-0.559035646,-8.6e-06,47.18273676,-5.198464777,-0.023812331,0.0485,0.852233677,0.166666667,-0.151229823,-0.075134512,0.349150193,0.811031486,0.045242934,2.091958719,0.097,0.11625,0.032078651,-0.163759448,0.11765,7.141486965,0.123787562,0.116444425,0.731165398,0.598740859,0.038646636,3
0.258,1,1,0.194148936,-1.148061936,0.014635565,4.316338345,-0.441007092,0.002664298,1564.571127,1864.748314,0.11023622,0.196850394,0.299212598,0.422572178,0.661417323,0.025049138,0.013111689,0.00740081,0.002916958,0.338712468,0.572200682,0.425770953,0.024501341,0.008896874,0.00586485,0.006177019,0.917303195,1.203815254,0.355334393,0.023930869,0.006640929,0.006964395,0.00625005,0.789352469,-1.004620373,0.488355022,1.6e-05,31.57986186,-4.955423759,-0.02555781,0.057,0.820921986,-0.166666667,-0.155524137,-0.076954151,0.247822739,0.788547716,0.042443481,1.937261338,0.114,0.191,0.058555103,-0.721471543,0.123091,6.251099905,0.126649778,0.068175694,0.764549173,0.679212215,0.044263484,3
0.675,1,1,0.25023084,-0.07291122,-0.012600243,50.23278555,-0.114904132,0,5039.000631,786.307086,0.112391931,0.20845341,0.336215178,0.497598463,0.71950048,0.078572956,0.011008718,0.006780995,0.021866728,0.087709662,-0.633492519,-2.641804258,0.0663139,0.01223466,0.034898881,0.018604403,-1.765198457,-0.418939778,1.020103537,0.063931433,0.014708102,0.011873458,0.007889622,0.127604708,-1.664100076,-0.240644215,3.56e-05,55.36332183,-3.662533703,-0.090601383,0.173,0.795937211,-0.1,-0.556864894,-0.285283639,0.836217131,0.022777995,0.059050104,2.006122904,0.348,0.45625,0.051441146,-0.158392641,0.126007,3.264842829,0.331830619,0.190878729,0.77042027,0.662411287,0.125100892,3
0.9915,1,1,0.266227658,-0.037898297,-0.022528571,95.54308158,0.034586232,0,1729.435567,1500.061787,0.111038961,0.218831169,0.338961039,0.498701299,0.733766234,0.106185045,0.020470424,0.037377145,0.023867906,0.778574556,0.291923404,-0.159572682,0.10272232,0.034499047,0.028797477,0.00929273,-2.393308318,0.128404931,-2.11205965,0.102302981,0.005407626,0.028757272,0.014797681,-1.122402616,-1.012964525,-0.749576617,3.64e-05,145.2740809,-3.620920038,-0.131790588,0.261,0.67074318,0.033333333,-0.631666206,-0.425531915,0.114837018,0.149740329,0.04706983,1.968171747,0.514,0.61625,0.051411328,-0.214924463,0.125717,1.818475259,0.477203182,0.192454325,0.726115852,0.666060659,0.113618764,3
0.1895,1,14,0.333333333,-0.168816997,-0.020163136,49.28256858,1.345807701,0.026717557,206.7655258,18.67850488,0.206060606,0.324242424,0.445454545,0.587878788,0.751515152,0.100937064,0.006294093,0.010436084,0.00808914,2.082830785,-0.381628788,2.202823378,0.039842893,0.004996922,0.00024733,0.004885974,1.388470004,0.090746141,-0.848519144,0.03640581,0.009167508,0.003650554,0.017202072,-0.380712445,1.330367572,0.502989409,-1.57e-05,3.134094471,-8.319735238,-0.011889106,0.074,0.341904762,0.033333333,-0.035357787,-0.039687312,165.4932405,4.85e-115,0.195322604,1.036376759,0.147,0.06,0.130988681,0.066174222,16.618305,-0.52487135,0.098914212,23.75888043,0.791893785,0.792828768,15.64486472,1
0.255,1,1,0.230024213,-3.82149758,-0.114982726,1.355158167,1.320085821,0.00973236,14342.03298,8481.788262,0.103825137,0.183060109,0.295081967,0.418032787,0.642076503,0.044810203,0.018046469,0.008830072,0.015155711,-0.065968552,-0.06636942,-2.769689933,0.032318279,0.012779096,0.013447365,0.009553194,-1.23039962,0.178195613,-2.396882354,0.028394681,0.004331842,0.01057667,0.001772071,-0.532803456,1.952034487,1.849269108,3.51e-05,51.76908753,-5.178733656,-0.02190962,0.052,0.753026634,-0.033333333,-0.101156069,-0.070520231,1.002107788,0.018751086,0.099534525,1.936388004,0.108,0.1335,0.110523105,0.147209331,0.918692,3.266286564,0.113464085,0.227997743,0.650287233,0.670591979,0.086119362,2
0.539,1,1,0.19380531,-261.9302359,1.103737071,0.016092767,-0.046906227,0.000886525,3280.829573,1875.639945,0.091152815,0.168900804,0.274798928,0.415549598,0.675603217,0.052710811,0.017420484,0.006248316,0.022938378,0.79992486,2.10227055,0.201469399,0.050675452,0.016640863,0.014025649,0.020720194,-0.121425592,1.305502646,-1.578519237,0.049903353,0.005566178,0.010270468,0.011176419,1.266508053,0.698232605,0.233774694,-1.47e-05,87.83991788,-4.215182301,-0.061766218,0.1015,0.846902655,-0.033333333,-0.432573599,-0.17711301,0.099966523,0.802931036,0.068835776,2.030606152,0.2055,0.2475,0.040272318,-1.178146571,0.124121,9.173653326,0.260355867,0.164242768,0.619336876,0.651680829,0.046776628,3
